LOCAL_IDENTIFIER,Z~x0<k,"vzo.""",+U@,A>.,hp!,>?64:,@wnsk>R,"U""r",&%)LTaWRb,r1Ng,|G},TSWm,r2Ng,maT_r,@V9,T\!,14W$Q,ZZw3=!t,.o<m,.b6nl,<!!,F'3Ku,~7*,MINDSPIKE_VERSION,9Z/5)2,%IiL7w,!;@Jw,fPqsI,ZVf,i]7V,Jv[i,";<""<i(T","Kj,",w-u:jN'qI,PZ8,jNhEum,]xq,v0rt3X,^%a;,b1oRb13,v1rt3X,0HU2N='U,ZrK,.6AvGp,3I\y,b2oRb13
5772,0.29829420305992305,-0.15332336788267392,0.34198580528798495,0.34198580528798495,1.3722338678678732,0.04962393417946742,0.3139732739263047,0.47601803788410735,-0.2530065400474353,-0.3295949859077094,,0.11552401230774445,-0.4211089003379334,corroyi,-0.08794670397811996,,9.995852164620958,648.0608968152509,-0.7017532479835236,13.590738229269894,648.0608968152509,jut,-1.8236876537777262,silikon,-0.23533263872448668,0.6590931009249315,1.148624620178139,,-0.8934554802644957,-0.10012990735823264,-0.8934554802644957,0.814496159286673,13.590738229269894,0.3570186440885412,0.9733686162401218,0.6565106489473632,0.6174215702113746,,-1.2732428725223714,,-0.5846616569195487,-0.24592703907658375,0.39083781282032287,0.17110331205147222,0.12647287607601704,0.9525677111594122
5773,0.4793288948465171,0.337904769002364,0.473691977310164,0.473691977310164,-2.5977790284774454,0.02362687889423276,0.1332732273403972,0.08503024376416712,-1.0892738850165364,-0.8596541128814404,9.788233255099783,0.1804585964444786,-0.6713731798970033,sfer,0.2292314276251723,-0.10524516192986677,9.788233255099783,376.0207419856729,,55.568010839590556,376.0207419856729,kiv,-0.0726031490860911,,0.5169806559145655,-2.818938152777678,-0.36817869417379673,-1.2660968744298908,,-0.41850149419252664,-1.9214246577036234,-0.4966626165287572,55.568010839590556,0.22173637295433213,0.9732498514971724,,0.4378386536478057,-0.2697836373387236,-0.9151456115955038,,0.8072309616472838,-0.19222502068933242,0.8907901099278279,2.168715619286924,-1.2660968744298908,2.352031766683068
5774,0.7251587659423253,-0.5734019019271519,0.9153315835685167,0.9153315835685167,,0.07602807736940331,-2.488212845765497,0.21716685007817071,,0.2474608240796762,1.4195457129062896,0.038009333705462,,corrutir vel,,-1.7930307448438654,1.4195457129062896,638.8608356351787,-0.004580586582260998,42.44765018489495,638.8608356351787,tir,,silikon,-1.2104129557719006,1.4361747351464513,0.08717255825943794,1.0430012093393655,1.9490962131619254,-0.3583980170314864,1.9490962131619254,-0.3186593981775067,42.44765018489495,0.28646870242398514,0.4048198928411846,0.06385526139255882,1.2989624620856528,-0.7803355086479903,-0.480968119074016,-5.363215689168714,0.4568922766160528,-0.5720049428603788,0.27282892434126915,-2.918017925327755,1.0430012093393655,-5.93944127782093
5775,0.15685483267701994,0.2735256068494968,0.9571149763355911,0.9571149763355911,,0.8142032320778786,0.4515159130405127,0.04084690146944292,-1.0123713866259403,-0.07818873741833367,5.409003176719183,0.1217004639574043,0.44822697505185327,sfer,1.8865059680461795,,5.409003176719183,,-0.6226015167583671,62.29898221062107,1425.9303992055438,jut,0.795890418119056,tonga,,0.29603308476797047,0.20772323294513992,,-1.1114674557566218,-0.6685305229630667,-1.1114674557566218,-1.5416893330431334,,0.29010604044823673,,,,0.3481492980212192,-1.8110535827908811,3.971538258010695,-0.4003882410204097,-0.46862215000309404,0.9135362595832709,2.2378082523132155,,0.6580399424344461
5776,0.9110803505236499,-1.8368040667741559,0.4318701396797947,0.4318701396797947,-0.9787637157823074,,0.3773004930448522,0.30280693103244427,0.3964725708365445,-0.5672388398812259,5.700854073109082,0.04861262037366032,-0.8933182492905674,corruskivi,-0.8562267698129675,0.09564693036226757,5.700854073109082,1463.678535978959,-0.8524814256436886,38.69832622360235,1463.678535978959,kiv,,silikon,-0.4442932600761116,-1.4714749152792594,-0.08107001776461195,-0.13656258485737355,0.5806491188296685,-0.26772179539806196,0.5806491188296685,1.3213477133752853,38.69832622360235,0.03383760168216887,0.3291141959071091,0.32706112342387894,,-0.4941941267458135,-0.510016398854747,-6.904585776497173,0.822740439773325,1.5737260433987312,-0.26987493529337125,-0.361636259127293,-0.13656258485737355,
5777,,0.5190705242859844,0.1316944058870061,0.1316944058870061,1.5715407783672863,0.39571376161264316,,0.8175140926239769,-0.3622700226345056,0.608123742309888,,0.25582913526283724,0.30254090397859207,,-0.04514294760436512,0.17196489164304063,,268.2336802209138,0.6877096353153829,56.2984995992173,268.2336802209138,jut,-0.2331520365942147,silikon,-0.29546982974550323,0.016444006519837205,-0.4849051300418951,1.2512082709455172,-0.12079506245443816,0.4859373202688669,-0.12079506245443816,0.6751241595664735,,0.8445324795489683,0.5910434329002751,0.05367143466434088,-0.14300285480769676,0.1124612372593171,-0.591115677202578,-5.219561420940117,0.2679693692905869,0.14053666415737492,0.032050459977932336,-0.4650330811621207,1.2512082709455172,-6.960050184099007
5778,0.36234577061879336,,0.9468872014510215,0.9468872014510215,-0.538369044595767,0.880407174000687,1.0120114757457508,0.5229681676919232,-0.5288687117409822,0.24315569895318817,9.780026649166832,0.40902193280829,-0.31335414289327757,,,0.18030448805253085,,1162.6818932119943,0.5775057505768658,97.26890134533822,1162.6818932119943,tir,-1.2303467829804806,karbon,0.31133036702775935,-0.299902919109008,-0.795231048936174,-0.9518981380218786,,-0.24844023860506723,-0.8991919314018031,0.36914186550956324,97.26890134533822,0.5091193375919041,0.9567566138497692,0.3286679066699102,1.0998402628342787,1.6949914522225915,-1.768248781569552,6.050966147735099,0.2290226432574847,-1.3830976566685442,1.4215544338592052,1.300360290970004,-0.9518981380218786,2.146209318886402
5779,0.5216910497004696,-0.28035885771238084,0.23473244914228142,0.23473244914228142,-0.11448901301301243,0.11280335225820315,,0.21822114270979476,1.033427348600491,0.2091212383652877,8.209153139510438,0.16002403091084727,,sfer,-0.33769341256205637,-0.851793261268152,8.209153139510438,1469.4557213087373,-0.8734030837903709,0.6559743894852255,1469.4557213087373,kiv,0.26315121257930296,kristal,0.2553721969239081,0.6506015560630528,-0.780231231294167,0.25687518623602157,1.1079155040168396,-0.42261940911023466,1.1079155040168396,,0.6559743894852255,,,0.8042680799432698,,1.8426730318349092,0.678440103693046,4.7388001741056955,-0.12121925335086059,-0.03599788914452585,-0.8801129080843865,-1.4127230414710221,0.25687518623602157,2.0214259409150515
5780,0.12065832777580432,,0.5818629297243838,0.5818629297243838,-0.21511103142725882,,1.9150242424757198,0.9003267164198455,-0.1195250882940292,0.4730296694007337,,,0.8954164228823245,,-0.2455603904232284,3.8125536609756594e-05,7.354712809674876,491.04802744218284,-0.8095426891611976,47.70319259639793,491.04802744218284,,0.15716223075424124,tonga,-0.12332719608788895,0.1332599974047553,,1.981755480838148,0.3194168133923946,-0.45595467243462073,,,,0.9499377478401405,0.640838937964868,0.037654416194045415,0.3315386342102643,,1.3259713808320075,-4.446618737314704,0.5266416887112633,-0.603267670786758,0.09165006100240357,-1.2739578423006634,1.981755480838148,-6.0943433443232555
5781,0.7345397592050419,,0.19069549397230168,0.19069549397230168,0.535044706049641,0.8576812868755395,-1.9555326906506263,0.8167675891263846,-0.8587685381266982,,9.223395717796922,,0.39299827630603046,satik cyst,-0.31758466242651345,1.4447217004111221,9.223395717796922,,,44.898640972169304,807.7296685208458,vel,-0.7051642752596282,,-1.6535147053174157,0.29573842573539955,-0.48644248916601723,,-0.6438056692567597,1.2641786643133857,-0.6438056692567597,0.620658311340166,44.898640972169304,0.35409865931852447,0.039145905538519155,0.2648169268532181,,0.008779598010360129,,5.240531208114886,-0.006584188800728447,0.47814475158476033,-0.604886679547313,,-0.60159757146963,1.2375992379600769
5782,,-1.0160869327163022,0.757500864629054,0.757500864629054,1.1435918664101659,0.411256853747485,-0.668659510497794,,,,,0.6155213304263079,-0.7981447027209502,corroyi,0.9444051526599302,-0.9719025421615533,3.041213561346896,,,96.6324075099677,1420.6637116507322,tir,1.8599317047021227,,-0.1970918809265444,0.910917698007027,1.3502854170417715,0.7906539644054198,-1.1413857256886344,,-1.1413857256886344,0.8891806687574316,,0.1540174983903405,0.25245519588931187,,-0.5638877125474488,-0.9029705249482024,-0.3671698561082075,,0.44234181756468577,-0.7903255165761939,1.265627881253481,0.09664622464925185,,-6.358905703279319
5783,0.22148581208302975,-0.3748857126704509,0.3634046201629223,0.3634046201629223,0.4647909391090366,0.7465363104351651,,,,-0.7214719217872061,5.258473075069475,,0.11238451407579869,black corru,0.6215953718447573,2.242894190490063,5.258473075069475,189.18005567623607,-0.8546422589671009,70.947077671674,,vel,-1.2849844111493236,silikon,,,2.561585999149819,-1.2825328370713251,-0.0635215504280171,0.3170011961236567,,-0.1345293944821248,70.947077671674,0.7286906831710097,0.9846308462512571,0.3309157900388163,0.10069250279543655,,-0.67456655725155,-1.1438688747769288,-0.5353398701267152,-0.14047115964599954,-0.3552310268552769,,-1.2825328370713251,
5784,0.7492183723692885,-0.5183695048933802,,,-0.6181680228465531,0.7846733280956325,-0.2715598699942463,0.6134418603643663,-0.13543191431389268,1.078871626617575,10.848575314811427,0.21678029321377368,-0.22761305789169334,,-2.2656596143314114,,10.848575314811427,,-0.557201613369086,63.98487463967977,668.3547777371878,kiv,0.15073068658131003,kristal,,0.7023515193077108,,-0.6009839490469233,,,-0.35744285608743354,1.221391809689445,63.98487463967977,0.011456871255980938,0.334727111836984,0.5375645034023397,1.5654618782810057,-0.879544598136884,-0.34385397661162315,4.543893740247888,0.15691346220065172,-1.4665108189061138,,0.5854265385010081,,2.6093723433435145
5785,0.5138529636623499,-1.7061979204857096,0.8258796028577129,0.8258796028577129,-0.6591744451772394,,-0.453428370074505,,-1.3921400338514063,-0.5831783911367752,10.272636482511839,,-0.7472849040796967,,-1.2581223275248645,,10.272636482511839,489.80320008248236,1.2189451716288489,97.70487563095125,489.80320008248236,kiv,,,-0.10434223982717253,-0.727483893449503,0.8651778747495195,0.28036372514895025,-1.8371990550896051,0.933658210002087,-1.8371990550896051,2.5663745846873196,97.70487563095125,0.164450546759925,0.6676116279902753,,2.678052479496457,-0.26184086324386785,-2.0438180788355074,-4.361040354627409,0.8849656225303859,0.7155618751620231,1.0861391030223673,1.4267326142464056,0.28036372514895025,9.797875792996928
5786,0.4343832928468,0.25140502611174775,0.6537914461283671,,-6.124562755371822e-05,0.8881771183935174,0.36128210620039475,,-0.7077619209419818,0.21219342359942212,,0.12325404664103357,0.9227454266548366,sfer,0.3508604636270039,0.6128093236296422,,1094.636808152813,-1.4999614774100016,,,jut,0.024357123042156165,,,1.128614996731477,2.3459570717699334,0.6314251516455344,-0.544242308033233,0.8756395466420241,-0.544242308033233,0.452993978545986,68.47922032934237,0.30266503192540173,0.9386867118851943,0.25425646019805315,-1.977950037709731,0.82192183186634,0.30211305729642507,5.401666388708687,0.5865218880860712,-0.4758461012934928,0.221025231151047,,0.6314251516455344,
5787,0.2770262382791562,-1.386197229667481,0.6459238465010084,0.6459238465010084,-0.36086130101533487,0.24539950200363325,,0.12298199182811087,,-0.9424973659605389,2.0462188871745703,,0.04308736856924102,corroyi,0.2737440232913603,,2.0462188871745703,682.971880737292,-0.33898660747046805,33.11479316138863,682.971880737292,jut,-0.6377992144495461,kristal,0.9610252123984272,-0.8388075500945874,0.8795602934861028,,-0.1568300656506248,-0.3999608605923512,-0.1568300656506248,1.3056743967918172,33.11479316138863,0.4383069503149326,0.5983990830605909,0.20358226172951166,1.8316376088044353,0.0930591851265149,1.1118880849471793,-7.6634911996438,0.9651350101397977,0.9789585334633578,-1.5351374184243913,,0.7026762443459494,-6.416462281534408
5788,0.5002340783149531,-0.2926359631347819,0.9526800803800561,0.9526800803800561,0.5622316794129705,0.036869658838484254,-0.7924411863060724,,0.17406006561032022,0.1979358693442151,6.7147563364346246,0.15912825441222833,0.33360352537614213,black corru,-0.8725302275032655,0.047777189077275906,6.7147563364346246,1218.0889069966256,-1.392383574415517,39.92836295010136,1218.0889069966256,kiv,,tonga,-0.5527716775122308,-0.7965610196217884,0.6051996687780135,-0.3808927400501453,0.17848516384983154,,0.17848516384983154,0.5906758419666177,39.92836295010136,0.7624366267288575,0.3630004124737978,,,-0.09323903632321773,-0.8355237426074548,,-0.04965735121402606,-1.6105597042698643,,0.0702718646556353,-0.3808927400501453,9.223640458385937
5789,0.6493808562388697,0.5849638715366748,,0.3101147757949536,0.15559988826726165,,-1.5339343770615987,0.7325804769288033,-0.9315256001150991,-0.8892442132277306,5.242309431174038,0.6901833620181784,-0.5375864972916975,sfer,-1.1416386110571746,0.7875175117141273,5.242309431174038,182.829594205854,-0.541675007754161,,182.829594205854,,0.49557182071980543,karbon,-0.5707186912064093,0.2022563537443019,-1.1716359480206076,-1.2767139496232316,-1.2471366687404677,,-1.2471366687404677,-1.200191199900322,7.322448707824547,0.8083532176416383,0.6186855136376586,0.6674630194624039,-0.1814720195506105,-0.4637441812677572,1.4530496987338877,4.187180910636668,1.0440060518355934,-1.2012509590785736,-0.4628898911850196,2.0193312329475623,-1.2767139496232316,2.557259864375868
5790,0.031751235559097535,-1.573432294630481,0.9680215103202748,0.9680215103202748,0.4603390411949188,0.98959463017411,-0.589337466012365,0.6365921531916351,1.1233682286825408,,5.550079387004463,0.45097278257124584,0.3548991802494512,corroyi,,-0.5318405189930134,5.550079387004463,765.390947101025,-0.1891263063804981,9.666472474282628,765.390947101025,jutskin,-0.17665292619432205,kristal,-0.92801004938925,-0.5931238621347129,1.3891922471050695,-0.8245584207584078,1.130792636433943,,1.130792636433943,-1.077685816094313,9.666472474282628,0.9112630164582248,0.4755266409913588,0.7726121942058781,0.3099027817698962,0.13553624020617056,-0.3642899855573795,4.446483035067402,0.3606213505896589,0.408441480072346,,-0.7367125992720446,-0.8245584207584078,3.0095693729818187
5791,,-1.5717959200825287,0.6970664705333101,,-0.2092192859483967,0.3568638639787135,-1.3833273714430032,0.46222608779886964,1.091866576339322,-0.7366086521319467,3.5104546192030854,0.27085204104850436,-0.017591104784178718,,-1.1059387367538862,,3.5104546192030854,675.3354349549242,-1.6709399199514812,10.312866295073675,675.3354349549242,tir,-1.480632028640596,,0.7484502313899296,0.7349864196290559,,-1.3252773668019653,1.7578453918783545,-0.23211229075154602,1.7578453918783545,2.8467985256214043,10.312866295073675,0.3414518773655426,,0.41629628136965446,-0.39332674639273013,0.8002387169306995,-1.0157899265898644,-6.442291275161225,-0.5865966748612295,-0.9974850901376068,-0.06320445637371434,,,-6.422398919975102
5792,0.35186511005821164,0.8085293633518148,0.5198175496983092,,-0.05957713023099092,0.2044087320937571,-0.5975903307337823,0.9601711786406548,-1.838278801279552,0.30405998981665866,8.55750772686606,,0.8752693871807259,black corru,-0.27672201537585844,1.0905802273809,,381.6482100955949,1.5962215735417074,,,kiv,-0.16027643119944648,karbon,-1.9886883732396266,-0.08732528195284317,-0.8904344263438434,-1.95666488669398,,-1.404111823416741,-2.5564585708756575,-0.3645942256214711,7.953438096560883,0.3218571718316111,0.27132494940874397,0.2874348723841371,,0.6634290153276765,,-2.6591383421318597,0.5100381554767739,-0.744432502965552,1.0718182301414925,3.5696904512284284,,
5793,0.5586591567242629,-1.2658837221239383,0.2502706123805901,0.2502706123805901,1.8867281706701637,0.1353525469310053,,0.5136867446775255,1.2258968536899835,0.8844695468356141,1.9106498518836315,0.08476895742727086,-0.8248571139977292,black corru,0.505521223441938,-1.191308171554641,1.9106498518836315,,0.16130395855176904,,184.6788003957475,,-0.09240675645792053,,-0.33632253830394715,1.1848474733639398,,-0.6461736153147086,0.9876119312806662,-1.175134501077153,0.9876119312806662,-0.6362766612549628,79.92006985157846,0.3183858740016199,0.18622890391984848,0.08960393253056631,-1.1643488329154712,-0.8138522482630886,-1.110278766733283,-1.913874335160086,0.1710492781780762,-1.073169946405511,-0.25332924609417523,-1.0031803679829228,,
5794,0.10446208418325031,-0.6295056925503743,0.9547442864824327,0.9547442864824327,-0.39089504595890534,,-0.030085564417886436,0.36635032359105246,-0.40628858801895756,,8.97963463146678,,-0.24143510272598945,sfer,-0.902513743214442,-0.11412612215570572,,478.64481534184927,0.6439606439608027,92.15951351681971,478.64481534184927,,-0.4777684055659167,kristal,-0.7184545063757931,-0.19756008087150978,0.7713951969773553,0.7839622961867948,-0.4439273298496071,1.3437498856465904,-0.4439273298496071,-0.16257573947543064,92.15951351681971,0.5105918005605701,0.3677956502117036,0.3065320259971275,1.8065782021656887,,-0.19722509011692585,-7.646315744381887,0.8694577257078402,-0.6723593413093082,0.7623523591518548,-0.08914944489189144,0.7839622961867948,-5.888822032831367
5795,0.6989532645197365,0.6302361987253822,,0.42954912352067554,0.9792663551371674,0.3942710347842806,0.5790593100378786,0.3727267048340943,-0.4415817157924936,0.4610959579107652,5.874404737597883,0.12430463681491843,-0.9412065173349224,,0.7491988165286851,0.07028351859683957,,536.7898191041036,0.5533517108422115,12.94030005985679,536.7898191041036,kiv,-0.31213041252544454,kristal,0.6530109968838186,0.12186318356926855,1.4993826224975288,2.098045775301765,-0.07607001896604859,0.7910230386937182,-0.07607001896604859,2.108590383357175,12.94030005985679,0.9319850178724747,0.8768730434938226,0.9792335938301958,-0.2865585566960738,-0.814339964505671,-0.6615244648505975,4.630420358305184,0.49550829941756414,-0.7759043861160467,,-0.9795762939068666,2.098045775301765,3.514883768587504
